word_0,hits_0,word_1,hits_1,word_2,hits_2,word_3,hits_3,word_4,hits_4
salet,BBBBB,courd,BBBBB,nymph,BBBBY,whiff,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,BGYYB,pygmy,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,BYBBB,fizzy,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,BYBBB,fizzy,YGBBG,jiffy,GGGGG
salet,BBBBB,courd,BBBBB,nymph,BYBGY,hippy,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,BYBYB,piggy,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,BYGGB,wimpy,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBBBB,nymph,GYBBB,ninny,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,YBYBB,minim,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,YGBBB,vying,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,YYBBB,kinky,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,YYBBY,whiny,GGGGG,     ,     
salet,BBBBB,courd,BBBBB,nymph,YYBYB,pinky,GGGGG,     ,     
salet,BBBBB,courd,BBBBG,vivid,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBBBY,dingy,GGBBG,dizzy,GGGGG,     ,     
salet,BBBBB,courd,BBBBY,dingy,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBBBY,dingy,GYYYY,dying,GGGGG,     ,     
salet,BBBBB,courd,BBBBY,dingy,YGBBG,biddy,GGGGG,     ,     
salet,BBBBB,courd,BBBBY,dingy,YGBYG,giddy,GGGGG,     ,     
salet,BBBBB,courd,BBBBY,dingy,YGGBG,windy,GGGGG,     ,     
salet,BBBBB,courd,BBBGB,myrrh,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBBYB,wring,BGGBB,privy,GGGGG,     ,     
salet,BBBBB,courd,BBBYB,wring,BGGBY,grimy,GGGGG,     ,     
salet,BBBBB,courd,BBBYB,wring,BGGGB,brink,GGGGB,briny,GGGGG
salet,BBBBB,courd,BBBYB,wring,BGGGB,brink,GGGGG,     ,     
salet,BBBBB,courd,BBBYB,wring,BGGGG,bring,GGGGG,     ,     
salet,BBBBB,courd,BBBYB,wring,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBBYG,grind,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBBYG,grind,YYYBG,rigid,GGGGG,     ,     
salet,BBBBB,courd,BBBYY,drink,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBGYB,gruff,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBGYB,gruff,YGGBB,wrung,GGGGG,     ,     
salet,BBBBB,courd,BBGYG,druid,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBGYY,drunk,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBYBB,gimpy,BBBBG,funky,BGGBG,bunny,GGGGG
salet,BBBBB,courd,BBYBB,gimpy,BBBBG,funky,BGGGG,hunky,GGGGG
salet,BBBBB,courd,BBYBB,gimpy,BBBBG,funky,GGBBG,fuzzy,GGGGG
salet,BBBBB,courd,BBYBB,gimpy,BBBBG,funky,GGGBG,funny,GGGGG
salet,BBBBB,courd,BBYBB,gimpy,BBBBG,funky,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,BBBGG,puppy,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,BBBYG,puffy,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,BBGBG,mummy,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,BBGGB,humph,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,BBGGG,jumpy,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,BYBBG,unify,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,BYBYB,unzip,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,GBBGG,guppy,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,GBGBG,gummy,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,YBBBG,buggy,GGGGG,     ,     
salet,BBBBB,courd,BBYBB,gimpy,YYBBB,fungi,GGGGG,     ,     
salet,BBBBB,courd,BBYBG,humid,BYBGG,undid,GGGGG,     ,     
salet,BBBBB,courd,BBYBG,humid,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBYBY,dumpy,GGGBG,dummy,GGGGG,     ,     
salet,BBBBB,courd,BBYBY,dumpy,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBYBY,dumpy,YGBBG,buddy,GGGGG,     ,     
salet,BBBBB,courd,BBYBY,dumpy,YGBYG,pudgy,GGGGG,     ,     
salet,BBBBB,courd,BBYBY,dumpy,YGYBG,muddy,GGGGG,     ,     
salet,BBBBB,courd,BBYGB,furry,BGBGB,quirk,GGGGG,     ,     
salet,BBBBB,courd,BBYGB,furry,BGGGG,hurry,GGGGG,     ,     
salet,BBBBB,courd,BBYGB,furry,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBYYB,murky,BGYBG,rugby,GGGGG,     ,     
salet,BBBBB,courd,BBYYB,murky,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BBYYY,ruddy,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGBBB,boozy,BGBBB,going,GGGGG,     ,     
salet,BBBBB,courd,BGBBB,boozy,BGBBG,foggy,BGBBG,poppy,GGGGG
salet,BBBBB,courd,BGBBB,boozy,BGBBG,foggy,GGGGG,     ,     
salet,BBBBB,courd,BGBBB,boozy,BGGBG,goofy,GGGGG,     ,     
salet,BBBBB,courd,BGBBB,boozy,BGGGG,woozy,GGGGG,     ,     
salet,BBBBB,courd,BGBBB,boozy,GGBBG,bobby,GGGGG,     ,     
salet,BBBBB,courd,BGBBB,boozy,GGGBG,booby,GGGGG,     ,     
salet,BBBBB,courd,BGBBB,boozy,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGBBB,boozy,GGYBB,bongo,GGGGG,     ,     
salet,BBBBB,courd,BGBBB,boozy,YGBBG,hobby,GGGGG,     ,     
salet,BBBBB,courd,BGBBY,howdy,BGBGG,goody,BGGGG,moody,GGGGG
salet,BBBBB,courd,BGBBY,howdy,BGBGG,goody,GGGGG,     ,     
salet,BBBBB,courd,BGBBY,howdy,BGBYB,doing,GGGGG,     ,     
salet,BBBBB,courd,BGBBY,howdy,BGBYG,dodgy,GGGGG,     ,     
salet,BBBBB,courd,BGBBY,howdy,BGGGG,dowdy,GGGGG,     ,     
salet,BBBBB,courd,BGBBY,howdy,BGGYG,downy,GGGGG,     ,     
salet,BBBBB,courd,BGBBY,howdy,BGYGG,woody,GGGGG,     ,     
salet,BBBBB,courd,BGBBY,howdy,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGBGB,worry,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGBGY,dowry,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGBYB,horny,BGGBB,forgo,GGGGG,     ,     
salet,BBBBB,courd,BGBYB,horny,BGGYB,moron,GGGGG,     ,     
salet,BBBBB,courd,BGBYB,horny,BGYBG,roomy,GGGGG,     ,     
salet,BBBBB,courd,BGBYB,horny,BGYYB,robin,GGGGG,     ,     
salet,BBBBB,courd,BGBYB,horny,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGBYB,horny,GGYYB,honor,GGGGG,     ,     
salet,BBBBB,courd,BGBYB,horny,YGGBB,morph,GGGGG,     ,     
salet,BBBBB,courd,BGBYY,rowdy,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGBYY,rowdy,YGBYB,donor,GGGGG,     ,     
salet,BBBBB,courd,BGBYY,rowdy,YGYGG,wordy,GGGGG,     ,     
salet,BBBBB,courd,BGGBB,bough,BGGYB,young,GGGGG,     ,     
salet,BBBBB,courd,BGGBB,bough,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGGBG,bumph,BYBBB,found,BGGGG,wound,GGGGG
salet,BBBBB,courd,BGGBG,bumph,BYBBB,found,GGGGG,     ,     
salet,BBBBB,courd,BGGBG,bumph,BYBBY,hound,GGGGG,     ,     
salet,BBBBB,courd,BGGBG,bumph,BYBYB,pound,GGGGG,     ,     
salet,BBBBB,courd,BGGBG,bumph,BYYBB,mound,GGGGG,     ,     
salet,BBBBB,courd,BGGBG,bumph,GYBBB,bound,GGGGG,     ,     
salet,BBBBB,courd,BGGBY,dough,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGGGB,mourn,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGGGG,gourd,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGGYB,rough,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGGYG,round,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BGYYB,forum,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYBBB,inbox,BBBGB,whoop,GGGGG,     ,     
salet,BBBBB,courd,BYBBB,inbox,BGBYB,known,GGGGG,     ,     
salet,BBBBB,courd,BYBBB,inbox,BYBYB,phony,GGGGG,     ,     
salet,BBBBB,courd,BYBBB,inbox,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYBBB,inbox,YBBYB,hippo,GGGGG,     ,     
salet,BBBBB,courd,BYBBB,inbox,YGBGB,onion,GGGGG,     ,     
salet,BBBBB,courd,BYBBB,inbox,YYBYB,owing,GGGGG,     ,     
salet,BBBBB,courd,BYBBB,inbox,YYYYB,bingo,GGGGG,     ,     
salet,BBBBB,courd,BYBBG,ovoid,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYBBY,dingo,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYBBY,dingo,YGBBY,widow,GGGGG,     ,     
salet,BBBBB,courd,BYBBY,dingo,YYBBY,idiom,GGGGG,     ,     
salet,BBBBB,courd,BYBGB,ivory,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYBGG,fjord,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYBGY,hydro,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYBYB,gimpy,BBBBB,brook,BGGBB,frown,GGGGG
salet,BBBBB,courd,BYBYB,gimpy,BBBBB,brook,GGGBB,brown,GGGGG
salet,BBBBB,courd,BYBYB,gimpy,BBBBB,brook,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,BBBYB,proof,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,BBBYG,proxy,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,BBYBB,broom,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,BGYBB,minor,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,BYBBB,rhino,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,BYBBG,irony,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,BYBYB,prior,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,BYYYB,primo,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,GBBBB,grown,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,GBYBB,groom,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,GYBBB,groin,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,YBBBB,wrong,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,YBBYB,prong,GGGGG,     ,     
salet,BBBBB,courd,BYBYB,gimpy,YGBBB,rigor,BGGGG,vigor,GGGGG
salet,BBBBB,courd,BYBYB,gimpy,YGBBB,rigor,GGGGG,     ,     
salet,BBBBB,courd,BYBYG,brood,BGGBG,frond,GGGGG,     ,     
salet,BBBBB,courd,BYBYG,brood,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYBYY,droop,GGGBB,drown,GGGGG,     ,     
salet,BBBBB,courd,BYBYY,droop,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYYBB,gumbo,BGGGG,jumbo,GGGGG,     ,     
salet,BBBBB,courd,BYYBB,gumbo,BGYYY,buxom,GGGGG,     ,     
salet,BBBBB,courd,BYYBB,gumbo,BYBBY,union,GGGGG,     ,     
salet,BBBBB,courd,BYYBB,gumbo,BYYBY,opium,GGGGG,     ,     
salet,BBBBB,courd,BYYBB,gumbo,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYYYB,furor,BGBGG,humor,GGGGG,     ,     
salet,BBBBB,courd,BYYYB,furor,BGGGG,juror,GGGGG,     ,     
salet,BBBBB,courd,BYYYB,furor,BGYGG,rumor,GGGGG,     ,     
salet,BBBBB,courd,BYYYB,furor,BYYYB,group,GGGGG,     ,     
salet,BBBBB,courd,BYYYB,furor,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,BYYYG,proud,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GBBBB,cinch,GGBYB,civic,GGGGG,     ,     
salet,BBBBB,courd,GBBBB,cinch,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GBBBB,cinch,GYBGY,chick,GGGGG,     ,     
salet,BBBBB,courd,GBBBB,cinch,GYGYB,cynic,GGGGG,     ,     
salet,BBBBB,courd,GBBGB,chirp,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GBBYB,crick,GGGBB,crimp,GGGGG,     ,     
salet,BBBBB,courd,GBBYB,crick,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GBGBB,chuck,GGGBB,chump,GGGGG,     ,     
salet,BBBBB,courd,GBGBB,chuck,GGGBG,chunk,GGGGG,     ,     
salet,BBBBB,courd,GBGBB,chuck,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GBGGB,churn,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GBGYB,crumb,GGGGB,crump,GGGGG,     ,     
salet,BBBBB,courd,GBGYB,crumb,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GBYBB,cubic,GGBGB,cumin,GGGGG,     ,     
salet,BBBBB,courd,GBYBB,cubic,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GBYGB,curry,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GBYYB,curvy,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GGBBB,comic,GGBBY,conch,GGGGG,     ,     
salet,BBBBB,courd,GGBBB,comic,GGBGG,conic,GGGGG,     ,     
salet,BBBBB,courd,GGBBB,comic,GGGBB,comfy,GGGGG,     ,     
salet,BBBBB,courd,GGBBB,comic,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GGBBY,condo,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GGBYB,corny,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GGGBB,couch,GGGBG,cough,GGGGG,     ,     
salet,BBBBB,courd,GGGBB,couch,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GYBBB,chock,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GYBGG,chord,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GYBYB,crown,GGGBB,crock,GGGBG,crook,GGGGG
salet,BBBBB,courd,GYBYB,crown,GGGBB,crock,GGGGG,     ,     
salet,BBBBB,courd,GYBYB,crown,GGGBY,crony,GGGGG,     ,     
salet,BBBBB,courd,GYBYB,crown,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GYBYB,crown,GYGBB,choir,GGGGG,     ,     
salet,BBBBB,courd,GYBYG,crowd,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GYYYB,croup,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,GYYYB,croup,GYYYB,curio,GGGGG,     ,     
salet,BBBBB,courd,YBBBB,pinch,BGBYB,mimic,GGGGG,     ,     
salet,BBBBB,courd,YBBBB,pinch,BGGGG,finch,BGGGG,winch,GGGGG
salet,BBBBB,courd,YBBBB,pinch,BGGGG,finch,GGGGG,     ,     
salet,BBBBB,courd,YBBBB,pinch,BYBGG,which,GGGGG,     ,     
salet,BBBBB,courd,YBBBB,pinch,BYYYB,icing,GGGGG,     ,     
salet,BBBBB,courd,YBBBB,pinch,GGBYB,picky,GGGGG,     ,     
salet,BBBBB,courd,YBBBB,pinch,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,YBBYB,birch,BYYGB,prick,GGGGG,     ,     
salet,BBBBB,courd,YBBYB,birch,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,YBBYB,birch,GYYGB,brick,GGGGG,     ,     
salet,BBBBB,courd,YBYBB,hempy,BBBBB,quick,GGGGG,     ,     
salet,BBBBB,courd,YBYBB,hempy,BBBBG,juicy,GGGGG,     ,     
salet,BBBBB,courd,YBYBB,hempy,BBBYB,pubic,GGGGG,     ,     
salet,BBBBB,courd,YBYBB,hempy,BBYBG,mucky,GGGGG,     ,     
salet,BBBBB,courd,YBYBB,hempy,GBBBB,hunch,GGGGG,     ,     
salet,BBBBB,courd,YBYBB,hempy,YBBBB,bunch,GGGGG,     ,     
salet,BBBBB,courd,YBYBB,hempy,YBBYB,punch,GGGGG,     ,     
salet,BBBBB,courd,YBYBB,hempy,YBYBB,munch,GGGGG,     ,     
salet,BBBBB,courd,YBYBY,duchy,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,YBYYB,incur,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,YGBBB,ionic,BGBBY,pooch,GGGGG,     ,     
salet,BBBBB,courd,YGBBB,ionic,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,YGBYB,porch,BGYYB,rocky,GGGGG,     ,     
salet,BBBBB,courd,YGBYB,porch,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,YGGBB,pouch,BGGGG,vouch,GGGGG,     ,     
salet,BBBBB,courd,YGGBB,pouch,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,YYBBB,knock,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,YYBGB,micro,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,YYBYB,frock,GGGGG,     ,     ,     ,     
salet,BBBBB,courd,YYYYB,occur,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BBBBY,uncut,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BBBGY,unfit,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BBBYB,twixt,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BBBYY,input,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BBYBB,doubt,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BBYBY,count,BGGGG,mount,GGGGG,     ,     
salet,BBBBG,groin,BBYBY,count,BGYYG,donut,GGGGG,     ,     
salet,BBBBG,groin,BBYBY,count,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BBYGB,vomit,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BBYYB,idiot,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BBYYB,idiot,YBBGG,pivot,GGGGG,     ,     
salet,BBBBG,groin,BBYYY,joint,BGGGG,point,GGGGG,     ,     
salet,BBBBG,groin,BBYYY,joint,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BGBBB,crypt,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BGBBY,brunt,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BGBGB,fruit,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BGBYB,drift,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BGBYY,print,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BGGBB,trout,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BGGBY,front,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BGGGB,droit,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BGYGB,orbit,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BYBBY,burnt,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,BYYBB,court,BGBYG,robot,GGGGG,     ,     
salet,BBBBG,groin,BYYBB,court,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,GGBBY,grunt,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,GGGBB,grout,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,YBBGB,digit,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,YBBYB,awful,BBBBB,might,BGGGG,tight,GGGGG
salet,BBBBG,groin,YBBYB,awful,BBBBB,might,GGGGG,     ,     
salet,BBBBG,groin,YBBYB,awful,BBYBB,fight,GGGGG,     ,     
salet,BBBBG,groin,YBBYB,awful,BYBBB,wight,GGGGG,     ,     
salet,BBBBG,groin,YBBYY,night,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,YBYBB,ought,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,YBYYB,bigot,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,YBYYY,ingot,GGGGG,     ,     ,     ,     
salet,BBBBG,groin,YYBYB,right,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BBBGB,batik,BBGBB,putty,GGGGG,     ,     
salet,BBBBY,north,BBBGB,batik,BBGYB,ditty,BGGGG,witty,GGGGG
salet,BBBBY,north,BBBGB,batik,BBGYB,ditty,GGGGG,     ,     
salet,BBBBY,north,BBBGB,batik,BBGYY,kitty,GGGGG,     ,     
salet,BBBBY,north,BBBGB,batik,BBYYB,fifty,GGGGG,     ,     
salet,BBBBY,north,BBBGB,batik,GBGYB,bitty,GGGGG,     ,     
salet,BBBBY,north,BBBGG,fifth,BGBGG,width,GGGGG,     ,     
salet,BBBBY,north,BBBGG,fifth,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BBBYB,timid,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BBBYG,biped,BBBBB,hutch,GGGGG,     ,     
salet,BBBBY,north,BBBYG,biped,BBBBY,dutch,GGGGG,     ,     
salet,BBBBY,north,BBBYG,biped,BGBBB,hitch,BGGGG,witch,GGGGG
salet,BBBBY,north,BBBYG,biped,BGBBB,hitch,GGGGG,     ,     
salet,BBBBY,north,BBBYG,biped,BGBBY,ditch,GGGGG,     ,     
salet,BBBBY,north,BBBYG,biped,BGYBB,pitch,GGGGG,     ,     
salet,BBBBY,north,BBBYG,biped,BYBBB,thigh,GGGGG,     ,     
salet,BBBBY,north,BBBYG,biped,GBBBB,butch,GGGGG,     ,     
salet,BBBBY,north,BBBYY,pithy,BBYYB,thumb,GGGGG,     ,     
salet,BBBBY,north,BBBYY,pithy,BYYGG,itchy,GGGGG,     ,     
salet,BBBBY,north,BBBYY,pithy,BYYYB,thick,GGGGG,     ,     
salet,BBBBY,north,BBBYY,pithy,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BBBYY,pithy,YBYYB,thump,GGGGG,     ,     
salet,BBBBY,north,BBGGB,dirty,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BBGGG,mirth,BGGGG,birth,BGGGG,girth,GGGGG
salet,BBBBY,north,BBGGG,mirth,BGGGG,birth,GGGGG,     ,     
salet,BBBBY,north,BBGGG,mirth,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BBGYY,thrum,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BBYGB,fritz,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BBYGG,truth,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BBYYB,trick,GGBBB,trump,GGGGG,     ,     
salet,BBBBY,north,BBYYB,trick,GGBGG,truck,GGGGG,     ,     
salet,BBBBY,north,BBYYB,trick,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BBYYY,third,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BGBGB,booty,BGBGG,pouty,GGGGG,     ,     
salet,BBBBY,north,BGBGB,booty,BGYGB,motto,GGGGG,     ,     
salet,BBBBY,north,BGBGB,booty,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BGBGG,youth,BGBGG,booth,BGGGG,tooth,GGGGG
salet,BBBBY,north,BGBGG,youth,BGBGG,booth,GGGGG,     ,     
salet,BBBBY,north,BGBGG,youth,BGGGG,mouth,GGGGG,     ,     
salet,BBBBY,north,BGBGG,youth,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BGBYB,topic,GGBBB,toddy,GGGGG,     ,     
salet,BBBBY,north,BGBYB,topic,GGBGG,toxic,GGGGG,     ,     
salet,BBBBY,north,BGBYB,topic,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BGBYB,topic,YGBGB,motif,GGGGG,     ,     
salet,BBBBY,north,BGBYG,botch,BGYBG,tough,GGGGG,     ,     
salet,BBBBY,north,BGBYG,botch,BGYGG,touch,GGGGG,     ,     
salet,BBBBY,north,BGBYG,botch,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BGGGB,forty,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BGGGG,forth,BGGGG,worth,GGGGG,     ,     
salet,BBBBY,north,BGGGG,forth,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BGGYG,torch,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BGYYB,motor,BGGGG,rotor,GGGGG,     ,     
salet,BBBBY,north,BGYYB,motor,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BYBGB,ditto,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BYBGG,quoth,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BYBGY,photo,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BYBYB,outdo,GBGBB,optic,GGGGG,     ,     
salet,BBBBY,north,BYBYB,outdo,GGGBG,outgo,GGGGG,     ,     
salet,BBBBY,north,BYBYB,outdo,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BYGYB,turbo,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BYGYY,throb,GGGGB,throw,GGGGG,     ,     
salet,BBBBY,north,BYGYY,throb,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BYYGG,broth,BGGGG,froth,GGGGG,     ,     
salet,BBBBY,north,BYYGG,broth,GGGGG,     ,     ,     ,     
salet,BBBBY,north,BYYYB,tumor,GBBGY,troop,GGGGG,     ,     
salet,BBBBY,north,BYYYB,tumor,GGBGG,tutor,GGGGG,     ,     
salet,BBBBY,north,BYYYB,tumor,GGGGG,     ,     ,     ,     
salet,BBBBY,north,GBBGB,nutty,GGGGG,     ,     ,     ,     
salet,BBBBY,north,GBBGG,ninth,GGGGG,     ,     ,     ,     
salet,BBBBY,north,GGBYG,notch,GGGGG,     ,     ,     ,     
salet,BBBBY,north,GGGGG,     ,     ,     ,     ,     ,     
salet,BBBBY,north,YBBGB,minty,BYYGG,unity,GGGGG,     ,     
salet,BBBBY,north,YBBGB,minty,GGGGG,     ,     ,     ,     
salet,BBBBY,north,YBBYB,tunic,GBYYB,tying,GGGGG,     ,     
salet,BBBBY,north,YBBYB,tunic,GGGGG,     ,     ,     ,     
salet,BBBBY,north,YBBYY,thing,GGGGB,think,GGGGG,     ,     
salet,BBBBY,north,YBBYY,thing,GGGGG,     ,     ,     ,     
salet,BBBBY,north,YBYYB,trunk,GGGGG,     ,     ,     ,     
salet,BBBBY,north,YGBGG,month,GGGGG,     ,     ,     ,     
salet,BBBBY,north,YGBYB,tonic,GGGGG,     ,     ,     ,     
salet,BBBBY,north,YGBYB,tonic,GGYGB,toxin,GGGGG,     ,     
salet,BBBBY,north,YYBGB,junto,BBGGG,pinto,GGGGG,     ,     
salet,BBBBY,north,YYBGB,junto,GGGGG,     ,     ,     ,     
salet,BBBBY,north,YYBYY,thong,GGGGG,     ,     ,     ,     
